unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
3f9851cf7c033b647987fb19bccec78f7badeb7f,6a9c629b4e74139acbd3c7767431c4c89f4ec2eed2e38beb4bdc3864b2446c260bc66264f1e163773aa4305d4c8eb58ad7024441496cf0c934404ca70ea87928,2013-02-19 19:15:00.000000 UTC,2013-02-19 19:30:00.000000 UTC,660,3.5,17031839100,17031241400,32,24,10.65,0.0,0.0,0.0,10.65,Cash,,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
eb34745d3b188d5d94e1d3db391643095d7d2a7c,480a450202956838dc455060f339f593625811ec693d16ad0fdaed3b0cc7de5200ce8edf408f9bc66371086c274616becd17efa0ddd429df3ea1ebe8dcd9b4dc,2017-06-15 21:15:00.000000 UTC,2017-06-15 21:30:00.000000 UTC,840,3.2,17031839100,17031241400,32,24,12.0,2.4,0.0,0.0,14.4,Credit Card,Choice Taxi Association,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
c3253c98eda4126f4092998aee9bf63dfb972e72,c0591d33660deb744cef729db6457d5a0924498c9ed3bb80b0160d6bdec6de41d28db4d9de45475ad8257687670f437406d85c13fe34381fb80c206745ea7dc0,2022-12-18 19:30:00.000000 UTC,2022-12-18 19:45:00.000000 UTC,765,3.36,17031839100,17031241400,32,24,11.76,2.7,0.0,0.0,14.46,Mobile,City Service,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
5ea38976b19a2d4212c1549e30a4cf2330a6cd87,ad45277450362defccc49502ca68fed672689bb030ca3d0ce3e6e3e07504ceba8c13360e818d779fe4cea4b13a8f86892e5e4e6a7925fe758950639cf8e781d3,2019-05-15 19:30:00.000000 UTC,2019-05-15 20:00:00.000000 UTC,1260,0.0,17031839100,17031241400,32,24,13.75,0.0,0.0,0.0,13.75,Cash,Blue Ribbon Taxi Association Inc.,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
312983031f81edc62fa66b7ea9964da536b74510,ad54cf6608ae55ec94af25855e3face2d3da1c4b98d5f22cf9cd11288875a4d2604602651af112e9cfa4c28027091be3759408c91f891f6d1912e723d856b763,2013-03-09 18:30:00.000000 UTC,2013-03-09 18:45:00.000000 UTC,1020,3.4,17031320100,17031241400,32,24,11.45,5.0,0.0,1.5,17.95,Credit Card,Northwest Management LLC,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
d115fc35f8ba6ec11db1f55c5cce1857e908d773,0642efa0706335c4f47ec1f5d0f84bbc4cedaeb693a0f4ccdb39c0e88bc7b266e7030d46b59e379fdac0257d144f252520e12897429ce8da7981b9752fbd6736,2016-04-25 19:15:00.000000 UTC,2016-04-25 19:30:00.000000 UTC,840,4.0,17031320100,17031241400,32,24,13.75,3.05,0.0,1.5,18.3,Credit Card,,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
a32755f40d1ab7abd45de7f2d617f38d3a3ca331,d838e92d6b588e5051410f9646f42c45c96ddb445d28a72bb7b4a8f209821ac53379877d4f01d8610761ef7993b1250d184afa1c0da3c0313e03c71c05daa3a6,2013-05-31 23:45:00.000000 UTC,2013-05-31 23:45:00.000000 UTC,540,3.8,17031320100,17031241400,32,24,10.65,0.0,0.0,1.0,11.65,Cash,,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
9da25d6352efab62e67b1757b3f9ecf54fb2983a,45481da5a7ec0a52894642be13b5be32252945333d4605130c542ac45d3853659e969aff27dcadcc5abc858d39fd9c7d7b189e1e3e6352899a20784b5f549215,2015-10-02 17:00:00.000000 UTC,2015-10-02 17:30:00.000000 UTC,1725,4.2,17031320100,17031241400,32,24,15.65,3.13,,0.0,18.78,Credit Card,Yellow Cab,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
dbe070e4383fe6613650dd3d0c33cf92c4c0bdd1,f438d3a93b6c4cdaf258d31d8ae0d94df9bbc9873f99efa769f5885b3ae1be517887bf0e42cb3502688468b30d18dbb2062515b53c99a15a4fc8360c8dc63745,2016-08-12 21:30:00.000000 UTC,2016-08-12 21:45:00.000000 UTC,600,3.0,17031833000,17031241400,28,24,10.25,3.0,0.0,0.0,13.75,Credit Card,City Service,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
65edbd5ecd7efacca9c1791c2125efe95be6ac84,0602c4dcde4b0fa95e24da18797128a90565512392fffdd4884a10eab50d59e27122f19b53c3ee249986f24a28fff31c8cf5785ddda764e236060e63d85e510e,2014-04-14 21:00:00.000000 UTC,2014-04-14 21:15:00.000000 UTC,360,2.5,17031280100,17031241400,28,24,7.85,2.0,0.0,0.0,9.85,Credit Card,Taxi Affiliation Services,41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
b467b9bf07144a6419bf378aa6341339daa3bba7,df1047690171041466915ee430950774c52ce26e7bbdec75ec2c401514190bd531a130002c63161d5401ab50cd3427b28c0625badf0e48d1687b05477f4dc00f,2019-08-07 17:15:00.000000 UTC,2019-08-07 17:30:00.000000 UTC,726,2.1,17031280100,17031241400,28,24,9.75,0.0,0.0,0.0,9.75,Cash,City Service,41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
df0f8bc94ffd53eba57d343cfcf0cc1bc24d29dd,4077b6d5d9faa02d0516e7edf62ad50ddef0865e9dd8974b79b0e5cb221c957dd7bc4f916f4086a62fa835f1ef81aceb10a48f02eff945cd440bcc39840ffa33,2014-03-23 11:30:00.000000 UTC,2014-03-23 11:30:00.000000 UTC,660,3.5,17031081500,17031241400,8,24,10.45,2.6,0.0,0.0,13.05,Credit Card,Choice Taxi Association,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
4d34882974be1c5b6c70e9600eb10e5fe1344308,5d853881bf4f0ce73fc83652879af526b3cbe52d02c00898e01ccd026326725a9ad29b746b039ccf3210466409cea4dc93850ecd168db56341a920aa49840daa,2016-08-12 18:30:00.000000 UTC,2016-08-12 18:45:00.000000 UTC,977,19.8,17031081000,17031241400,8,24,10.0,0.0,0.0,0.0,10.0,Cash,Chicago Carriage Cab Corp,41.900265687,-87.63210922,POINT (-87.6321092196 41.9002656868),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
d0438253839310ede516d4261894aebfdcb7a42c,a794ce0e20adbd37537a89f6594db731a9fb48ddf73eb7a4be03f9d3e256c8411cbb0278a7b53219c1781e1cba2c3fef7d7e5ab4161b4c034a46724b41c35d7d,2016-03-13 13:15:00.000000 UTC,2016-03-13 13:30:00.000000 UTC,1140,3.2,17031081202,17031241400,8,24,13.0,1.0,0.0,0.0,14.0,Credit Card,,41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
00cdfbf5214969e4c71fffa7a4a61ac5de5e7e86,78189c4ed810aa6304fd00d7e45b722322f731efadd3d76b2608c203f748de1aa81053b8cc5dd7d86286f285f55886eedb5f1ca3a4d31961f64369873713d8b3,2014-01-19 00:00:00.000000 UTC,2014-01-19 00:15:00.000000 UTC,840,2.6,17031080202,17031241400,8,24,9.65,3.0,0.0,2.5,15.15,Credit Card,Taxi Affiliation Services,41.905857769,-87.630865027,POINT (-87.6308650266 41.9058577688),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
42ea02f4e83566c222db5dced474ee550eedc12e,87bb9f5f7f5f1b84620d05e616b62323c2aa945795ccda53e755c7f1c23e7a94f37dfaa005ee66378c317209df35b9d01f4e11186bec1db6b52d5eb7343e6cd5,2014-10-31 19:30:00.000000 UTC,2014-10-31 19:45:00.000000 UTC,540,1.0,17031832300,17031241400,22,24,6.45,2.0,0.0,1.0,9.45,Credit Card,,41.91922505,-87.671445766,POINT (-87.671445766 41.9192250505),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
720bad7bd648ac0d485329e0f35ef1180cfd1e92,f2eecdef4cc3f3c47ca2fb801ff344adb7589e05cb6dc5eed98a737767bbdd8da0c9a9583454f6c29e5f0ecf17132f45b06dbede18a17c3cc67b53c404fb0fc3,2013-10-19 02:00:00.000000 UTC,2013-10-19 02:15:00.000000 UTC,540,0.0,17031070700,17031241400,7,24,8.25,2.0,0.0,1.5,11.75,Credit Card,Dispatch Taxi Affiliation,41.929272532,-87.673807238,POINT (-87.67380723840002 41.9292725315),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
9bb09d0884b1427e347d4f5301b17d40828e46f2,ef61b7f5a0c63c64a80a8d2e450151dab754591f5d906bee1ed6c96f6e676201e82efe59b1f9eb88aa35d1a7988156d44f84b613638c8bdda00af986fb193a81,2013-04-26 18:45:00.000000 UTC,2013-04-26 19:15:00.000000 UTC,1320,2.5,17031062700,17031241400,6,24,12.05,0.0,0.0,0.0,12.05,Cash,,41.936086535,-87.666110694,POINT (-87.6661106945 41.9360865352),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
8e13ff64b6e14dd73c121294300b1303b233e5e5,30a2ec0ae79a56492f2b7301c8084c0e7bc56b2c84b1c6af4b9dca24267a0a839b79fc7a336e2461d7596fadcbf51310b65dd65363160677a693008625af0708,2017-01-21 18:30:00.000000 UTC,2017-01-21 18:45:00.000000 UTC,720,3.1,17031062900,17031241400,6,24,10.75,0.0,0.0,0.0,10.75,Cash,Taxi Affiliation Services,41.936237179,-87.656411531,POINT (-87.6564115308 41.9362371791),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
2a18dc585b8c77b43109bffa06a98a940cd67644,ce60bf0ef83714ea79540320cfb97ed4c33fc72ffe2118a016f1a81e4d7bd9947dede5132940eaf8cbc58dc0ed9bcae42026d4cf67f4549d9b242bb5d2d6925f,2016-03-12 15:15:00.000000 UTC,2016-03-12 15:30:00.000000 UTC,1245,4.9,17031081201,17031241100,8,24,16.75,0.0,,1.0,17.75,Cash,Flash Cab,41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134),41.906638542,-87.689579834,POINT (-87.6895798343 41.9066385418)
95888702028f9799bfeb632d3b1178b3e394a6f4,2513dcbdaf5ae09d08d8f4e801e12455711e17fb8c891909bc218fca6f959dd1d1fb8289e9a1dab65a16b15b4a39748f6e9deeea6eb3e92f868888a02d7910b6,2013-12-05 20:15:00.000000 UTC,2013-12-05 20:30:00.000000 UTC,900,0.38,17031080202,17031241100,8,24,11.45,0.0,0.0,0.0,11.45,Cash,,41.905857769,-87.630865027,POINT (-87.6308650266 41.9058577688),41.906638542,-87.689579834,POINT (-87.6895798343 41.9066385418)
ed6c22c02c92d365f5788f4bc017416761849f0d,55e320fddd3356bfae67e18bb11e168b5d36a87b22a67cba3a4503a26a9e50fb65d086b297a96b8d9f02fd614d6e319fc85c7033e0c2d3d5716e51ffa17ef407,2014-02-15 02:30:00.000000 UTC,2014-02-15 02:30:00.000000 UTC,240,0.0,17031832600,17031241600,7,24,5.65,0.0,0.0,0.0,5.65,Cash,Taxi Affiliation Services,41.914747305,-87.654007029,POINT (-87.6540070286 41.9147473049),41.906650766,-87.66533766,POINT (-87.6653376596 41.9066507664)
46dfcb9ce41cc053380b820fda6097f0b07052f7,a542a0925c3905b90f56c23d5d6243e815695666f0c0e5a50a794d2e9de7351ec23079fb810b7d9e55f6a206468ce01aa444c6bb0a5d77d15383c8c48dc4ece4,2014-09-05 19:15:00.000000 UTC,2014-09-05 19:30:00.000000 UTC,900,2.1,17031070600,17031241600,7,24,9.65,0.0,0.0,0.0,9.65,Cash,Taxi Affiliation Services,41.928763006,-87.665676837,POINT (-87.665676837 41.9287630064),41.906650766,-87.66533766,POINT (-87.6653376596 41.9066507664)
6509db29685fb036ec0b72b9cd018b570bec387e,4fdfda1ef9a53850fc350d2834bfd9086e4a622f5e06cd7a6845ba51cd6191bdfa8bbf95b1ebd51c748999682ac4cc88d961caf2df76e97f05803f477bef8865,2014-01-01 02:00:00.000000 UTC,2014-01-01 02:15:00.000000 UTC,1140,0.37,17031061000,17031241600,6,24,12.05,0.0,0.0,2.0,14.05,Cash,,41.949220914,-87.651970395,POINT (-87.6519703953 41.9492209135),41.906650766,-87.66533766,POINT (-87.6653376596 41.9066507664)
e8e436d65397f1e767d313f83e603b8f3958ffe7,f41b189fa5bf16c4b1415ccc988b0592beb86bbee72776ee7620ccf1c42cdd96e0a5f510d179e26587c57e3ba1e27415c55e95487418cc4b91a6df7520197121,2014-07-04 03:00:00.000000 UTC,2014-07-04 03:15:00.000000 UTC,513,2.9,17031060300,17031241600,6,24,9.05,2.0,,0.0,11.05,Credit Card,Flash Cab,41.950605232,-87.671332488,POINT (-87.671332488 41.9506052324),41.906650766,-87.66533766,POINT (-87.6653376596 41.9066507664)
d9b1e816b35b504c04789b35ee87386cec7e6148,41296974f291ee1728c72308233ea977759ee4314b08c9519b4bc8ed5ee76e99780e8568e99e3e6f40b0d8caacf87e2e94457009ecd748278cbeb8fb627b8e92,2017-03-25 20:30:00.000000 UTC,2017-03-25 20:45:00.000000 UTC,737,3.7,17031839100,17031241300,32,24,12.5,2.1,,1.5,16.1,Credit Card,Flash Cab,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.906771332,-87.681025231,POINT (-87.6810252307 41.90677133170001)
1796f45aa3aa4e2fe7e9ef31246e968e986bfd9b,45f235831685275d4004c5e5447f2e4c3b9e718019d7aaf617d2db10dda532e32039ea3140f38a06320d473d5d7f0d837a7d20f843f4cd9437d0be5c8d1cc65a,2014-01-25 14:45:00.000000 UTC,2014-01-25 15:00:00.000000 UTC,1080,2.9,17031061000,17031080400,6,8,11.45,0.0,0.0,0.0,11.45,Cash,Northwest Management LLC,41.949220914,-87.651970395,POINT (-87.6519703953 41.9492209135),41.907412816,-87.640901525,POINT (-87.6409015248 41.9074128162)
b36a839972c3e2ce0f56a9324f2036eeb72a4da4,42bfc19863617733aaa5ef96de670e3307690921a42d3df9e13ff7a35fa621088d7656cf297d3bb44306fa4ebc03bc631afc3c050b0562dea4b0b833e85818d2,2016-05-14 11:15:00.000000 UTC,2016-05-14 11:45:00.000000 UTC,1500,16.3,17031980000,17031080400,76,8,40.5,8.9,0.0,4.0,53.4,Credit Card,Choice Taxi Association,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.907412816,-87.640901525,POINT (-87.6409015248 41.9074128162)
7527e36f7947616eca17cc09f88d441695113ba1,1e2c434a11345e27099b8d295c9c8dc046e58940cfd8facba55096bcaef5cce0f63fb6730a4fa0caf36566ad56c0c5f27d62e7e31dcc614d7bc07dc9a1180e8c,2016-01-13 23:00:00.000000 UTC,2016-01-13 23:15:00.000000 UTC,522,2.3,17031320400,17031080300,32,8,9.25,0.0,,0.0,9.25,Cash,Flash Cab,41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
c26e59ee0c59d826c577a238975525a612be3025,c4ff572a9b47dc9a7b8ce8114058c379176875feeeac8d6739b05c2c87b7ad4a1a065b144f6f26ead994385ee34f336d15b4096c51aba9d553f34345c4c08bf2,2014-01-10 15:45:00.000000 UTC,2014-01-10 16:15:00.000000 UTC,1036,2.2,17031281900,17031080300,28,8,10.25,0.0,,0.0,10.25,Cash,Flash Cab,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
5b198dabe0d8356108b85c2a4f0f977b1dff7cec,51390d61d9e45e8b08cd1e44524db46ce38d89236b7995176956a7825cd8d01045b1ac1b02ec8b37b67473b6a415bbcd5465eb471ea649ef7c3ef4b2b29a1e11,2019-09-25 14:15:00.000000 UTC,2019-09-25 14:30:00.000000 UTC,624,1.76,17031839100,17031080300,32,8,8.25,0.0,0.0,0.0,8.25,Cash,Flash Cab,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
32d40d9952b7dde1b42106587b15b3bb310cc33e,0dee7e1a5017191885590af419c6d70b1779ae8dbc8a243ab4980304dc7dd741b9fb6b51464f522076350870aeaacb73422f9fb19639a092b1984eb836cfa6b3,2015-01-16 12:15:00.000000 UTC,2015-01-16 12:15:00.000000 UTC,540,1.8,17031839100,17031080300,32,8,7.25,2.0,0.0,0.0,9.25,Credit Card,,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
4eaf9034a8fbf4213406e8a368076872de86db84,6e8cc952dbe40d51249748b596e855c402119c0af01d6fba11fdd0d5bf769ad3ca2aaa891c3ffadb6ae93cfd33044118bbe86a386f939ccfbca34871567bee85,2016-11-09 20:15:00.000000 UTC,2016-11-09 20:30:00.000000 UTC,660,0.1,17031839100,17031080300,32,8,8.75,2.0,0.0,0.0,10.75,Credit Card,Blue Ribbon Taxi Association Inc.,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
c1d24640ca56b6348f63759172429cefd36fb45f,17b5eecbb0769978354bdbe06cafb87b02f04e5f7bb96bf90caf62653d5316e15dca5bf2ef97e0c25b0937ffcdc9663752b26a07b61b12ebaf542a575708ffaf,2015-08-09 19:30:00.000000 UTC,2015-08-09 19:45:00.000000 UTC,780,2.7,17031839100,17031080300,32,8,9.85,0.0,0.0,0.0,9.85,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
376b24a14c1a267cd85b48a8fb796bbf499b9dec,7bc990a07a5c8b53e6b1e2a92df55a40ac664b828d6f57f024c2eee4b696f8a0b3ff2cce8f15636a1e71a52cc67886809b2022845fb05b54cfe2debfbb5a6e41,2014-01-09 21:15:00.000000 UTC,2014-01-09 21:30:00.000000 UTC,360,14.0,17031839100,17031080300,32,8,6.45,2.0,0.0,0.0,8.45,Credit Card,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
5527096728df3f9550739eb67cd6005a04d29d62,bff345061f21d319fb6ec44e0ab2bb05478383a21e1ecba1efaf9448dd836335b393430bad4242dea6722433cff819e84d2aa87ac3062d7b89a8a8d2f296dc6a,2013-06-24 16:30:00.000000 UTC,2013-06-24 16:45:00.000000 UTC,720,2.3,17031839100,17031080300,32,8,9.05,0.0,0.0,0.0,9.05,Cash,,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
325d4ba123e7a9168e8dbb7e10c07afacda2ab14,053486cd912ae399d28c26d6976cf507140df78ec57d09fdfcf12f955f9385229a87ab50347cdefe505a5813be1619c569efbdc17cf5c1e0bc1932599667965e,2013-06-17 16:00:00.000000 UTC,2013-06-17 16:00:00.000000 UTC,780,2.4,17031839100,17031080300,32,8,9.25,0.0,0.0,1.0,10.25,Cash,,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
b72c35a0e03bbdf18bc0a7284f098c0f7306a9ae,6952857beb6ee51f941caa0431d19e7ed15737c5952faef3c0eabfa50c0988c382a22101d22a4e52601d753633ec3cb72b2c55aaf19ee8ff97532cb2710b8056,2014-05-28 20:45:00.000000 UTC,2014-05-28 20:45:00.000000 UTC,480,2.0,17031839100,17031080300,32,8,7.25,0.0,0.0,0.0,7.25,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
d6e3ffa8dad3e8f06ab47a0b13eafa268557b7e4,913c95ba782fa447b7c55fbfc38d040907d13e7ddf7282a75fe448d2a25082dcdab927cd930805ea14e62bc534d5288669b15f73751bd43a746cc9e3bbddb2f4,2013-12-13 18:15:00.000000 UTC,2013-12-13 18:30:00.000000 UTC,840,2.0,17031320100,17031080300,32,8,9.25,0.0,0.0,0.0,9.25,Cash,,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
fd2caf34df79c87d96ce6fb7a16a0cfe0afc4ab5,e83802884cd6609b0e4f3a8e0549c08d6fa0e0cd2a54ceefc4129b6c68c1eeab594fdd8ee6b871a41d93a3a61bca33e3a9d1a85d8780c7852b44de7fe440c710,2014-05-24 22:00:00.000000 UTC,2014-05-24 22:00:00.000000 UTC,540,2.1,17031320100,17031080300,32,8,8.05,0.0,0.0,0.0,8.05,Cash,Dispatch Taxi Affiliation,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
240f26749ca2c06c5a29a31d62ace7653a951450,68493b3174493e98d99b8493bc0902735bc099df7761d06718f1d63353a8ffbabad8499e26d59e3f7612050b815787d4699742b5b7f879a0cb92b797456e3642,2016-10-07 23:45:00.000000 UTC,2016-10-08 00:00:00.000000 UTC,660,2.3,17031833000,17031080300,28,8,9.75,0.0,0.0,1.0,10.75,Cash,Service Taxi Association,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
e9da89e98968285756f3097f6f89f849387e34de,9977437984cfda165eb9aa276d084139b346180ebc44adad5f13458804251c7ab7a2988852ba7a72f1a4bb61b86712bc79b0850eb9b8650d15129c0886706191,2018-06-29 23:30:00.000000 UTC,2018-06-29 23:45:00.000000 UTC,861,2.8,17031833000,17031080300,28,8,11.5,2.5,,1.0,15.0,Credit Card,Flash Cab,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
030dc70ecb304943db478210153e7aa8842e4353,8f4ef9c0c736bf56d4723455e159b50d4d3a21168404e0c7c9dc9bd325deeef128639256f5f1b098841b303d89460bbf451fba334af7c146d7d77c42485a5213,2014-01-12 00:30:00.000000 UTC,2014-01-12 00:30:00.000000 UTC,360,0.0,17031081700,17031080300,8,8,6.05,0.0,0.0,1.5,7.55,Cash,Taxi Affiliation Services,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
e249f588ad6635529b070418fdf9c0e5b4a5e5a4,be562a9e27b1b0f1c4fb829b66a20d6865c54fcddcc1909039b49e34625e6310a060183676fb2eafb2757d8eb5cbde1c8d18b9f990047415306e49fc8a380b5d,2014-06-07 01:00:00.000000 UTC,2014-06-07 01:00:00.000000 UTC,720,1.7,17031081700,17031080300,8,8,7.85,0.0,0.0,0.0,7.85,Cash,Choice Taxi Association,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
ecf4979fdb1d6911e518abf4cc3224dbed45bc7f,f20c9c5845dab1e51799b959d378c102763d4b31d738da7ea1f7fee763a4c830854cf6025fbe42e7c37dddab03ef2cf43bc775bdd6c5a4114d307dbf415728a5,2018-09-30 01:30:00.000000 UTC,2018-09-30 01:30:00.000000 UTC,385,1.25,17031081700,17031080300,8,8,6.5,0.0,0.0,1.0,7.5,Cash,Chicago Carriage Cab Corp,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
43626791c961d4e9d2fffef9e5407c79b960ba9c,8ec0da05c40087092853b27e0c074c2170767afc9a2231aed23627510e9f91cb1518828b29c193d75451482bf3ffbd3052ddf44ed23cf70cab44deae390b27d3,2017-03-08 12:45:00.000000 UTC,2017-03-08 13:00:00.000000 UTC,479,1.28,17031081700,17031080300,8,8,7.0,3.0,0.0,0.0,10.5,Credit Card,Chicago Carriage Cab Corp,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
fe6b7dbc8a93bc08639470fb242d7b6d672aad60,1de34714972b96b5c1ca74ac6c6d0d4b76fc90319501e27176f44635ba6e8f2fba9de0a8e2835fa24b7b754e26b0337c96d5d5951e8eb52abe98ae277316b095,2016-02-03 19:45:00.000000 UTC,2016-02-03 19:45:00.000000 UTC,434,1.5,17031081700,17031080300,8,8,7.5,3.0,,0.0,10.5,Credit Card,Flash Cab,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
21b04de955b3b18e0cbd7b5fb9b90bda0a8cd79e,a702917bb428f1fa03c3e588e0a461ea1bd90122d1da8cf1d2b5efe553dc5473198e5dfab56df40b7b24ab1704c6b6c2ba62384ba871b49ff9b34bcf68a9ee92,2017-06-24 23:30:00.000000 UTC,2017-06-24 23:30:00.000000 UTC,540,1.5,17031081700,17031080300,8,8,7.5,2.0,0.0,1.5,11.5,Credit Card,Taxi Affiliation Service Yellow,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
c5c6135987c1929ec4e35465c2a5de6ea91744b7,9d916e6060ccc4440f82b50495548dab39cb6ea8ea4e7136357386a397399553aa8d5028035356557d70ef90830eddd9f8ce5d6641dad43c3adba1680e43c1d8,2014-10-09 22:45:00.000000 UTC,2014-10-09 23:00:00.000000 UTC,300,0.0,17031081700,17031080300,8,8,6.25,0.0,0.0,2.0,8.25,Cash,Taxi Affiliation Services,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
ef10fd9a74e95fde95f75a8fd4952994d1995987,0d3fc37b4e76ff16045a1e82cd817625cebff2683927eb6244b87a974e85f84d17e3ab3d727c92918309df38465d0ca9624f1d1bff5dfba4849125a677a6f05d,2014-03-08 19:15:00.000000 UTC,2014-03-08 19:15:00.000000 UTC,460,1.1,17031081700,17031080300,8,8,6.25,0.0,,0.0,6.25,Cash,Flash Cab,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
9cafd7c0e6b094e6e8b2bde7e8e495a76ebff36a,053e2981d702d762acc06cc5d3076f16fa3e2ad28270ac815664b1b180d6f294b83d7bdaa63e6a540afa0becb2b55a948b5ff6bc524e7d0a21e3a15d0190b848,2016-04-23 23:30:00.000000 UTC,2016-04-23 23:45:00.000000 UTC,378,1.1,17031081600,17031080300,8,8,6.5,0.0,,0.0,6.5,Cash,Flash Cab,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
